IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase
3205,145,1400,diagnóstico y reparación de escape deportivo y tuning según solicitud del cliente.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,4747,Cliente informado
3206,3651,15,mantenimiento preventivo en niveles y niveles para mejorar rendimiento.,Finalizado,2026-03-07 00:00:00,2026-03-08 00:00:00,1777,Cliente informado
3207,4844,1735,diagnóstico y reparación de diferencial y embrague incluyendo ajuste final.,Finalizado,2026-03-24 00:00:00,2026-03-27 00:00:00,6255,Entregado
3208,3658,2567,optimización del sistema bujías y balanceo debido a desgaste.,Finalizado,2026-03-17 00:00:00,2026-03-17 00:00:00,5791,Cliente informado
3209,1952,3674,ajuste técnico de balanceo y revisión según solicitud del cliente.,Finalizado,2026-03-13 00:00:00,2026-03-14 00:00:00,3157,Cliente informado
3210,4165,3769,inspección avanzada de cambio de aceite y filtro de aceite y verificación completa.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,2328,Cliente informado
3211,151,2399,corrección especializada de cigüeñal y chasis debido a desgaste.,Finalizado,2026-03-23 00:00:00,2026-03-26 00:00:00,4855,Cliente informado
3212,4477,1264,mantenimiento preventivo en cableado y sensores con pruebas posteriores.,Entregado,2026-03-14 00:00:00,2026-03-18 00:00:00,5307,Cliente informado
3213,4068,1264,diagnóstico y reparación de luces y batería según solicitud del cliente.,En proceso,2026-03-26 00:00:00,2026-03-26 00:00:00,2839,Cliente informado
3214,1822,4197,corrección especializada de filtro de aceite y revisión y verificación completa.,Finalizado,2026-03-26 00:00:00,2026-03-28 00:00:00,5885,Cliente informado
3215,2693,2623,servicio integral para encendido y encendido y verificación completa.,Finalizado,2026-03-27 00:00:00,2026-03-28 00:00:00,5259,Cliente informado
3216,4522,4978,ajuste técnico de revisión y lubricacion según solicitud del cliente.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,3563,Entregado
3217,3036,4554,mantenimiento preventivo en sensores de estacionamiento y reprogramación por falla detectada.,Finalizado,2026-03-28 00:00:00,2026-03-31 00:00:00,5841,Entregado
3218,2684,691,diagnóstico y reparación de balanceo y revisión con pruebas posteriores.,Finalizado,2026-03-29 00:00:00,2026-03-31 00:00:00,3604,Entregado
3219,1581,110,ajuste técnico de sistema eléctrico y batería debido a desgaste.,Finalizado,2026-03-04 00:00:00,2026-03-07 00:00:00,2976,Cliente informado
3220,4582,310,revisión completa de inspección y test para mejorar rendimiento.,Finalizado,2026-03-20 00:00:00,2026-03-24 00:00:00,2515,Cliente informado
3221,2557,1522,mantenimiento preventivo en cambio de aceite y filtro de aire debido a desgaste.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,1006,Cliente informado
3222,2613,4595,optimización del sistema eje y transmisión con pruebas posteriores.,Finalizado,2026-03-11 00:00:00,2026-03-13 00:00:00,6007,Cliente informado
3223,1946,4566,ajuste técnico de cámara y modificación incluyendo ajuste final.,Finalizado,2026-03-12 00:00:00,2026-03-14 00:00:00,894,Entregado
3224,2806,5149,mantenimiento preventivo en centralita y centralita para mejorar rendimiento.,Finalizado,2026-03-29 00:00:00,2026-04-01 00:00:00,4539,Entregado
3225,4897,2116,ajuste técnico de bomba de agua y eje y verificación completa.,Entregado,2026-03-21 00:00:00,2026-03-23 00:00:00,3346,Entregado
3226,182,134,inspección avanzada de chequeo y revisión por falla detectada.,Finalizado,2026-03-15 00:00:00,2026-03-19 00:00:00,5152,Entregado
3227,2697,2328,mantenimiento preventivo en filtro de aire y niveles con pruebas posteriores.,Finalizado,2026-03-25 00:00:00,2026-03-25 00:00:00,1281,Entregado
3228,925,4821,instalación y calibración de caja de cambios y dirección con pruebas posteriores.,Finalizado,2026-03-05 00:00:00,2026-03-08 00:00:00,5730,Cliente informado
3229,4623,3398,instalación y calibración de carrocería y amortiguadores por falla detectada.,Finalizado,2026-03-14 00:00:00,2026-03-04 00:00:00,4031,Cliente informado
3230,4471,257,instalación y calibración de chequeo y evaluación según solicitud del cliente.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,3141,Entregado
3231,2908,1492,ajuste técnico de escape deportivo y cambio color según solicitud del cliente.,Finalizado,2026-03-21 00:00:00,2026-03-21 00:00:00,5594,Entregado
3232,800,3519,revisión completa de chequeo y test debido a desgaste.,Finalizado,2026-03-08 00:00:00,2026-03-10 00:00:00,2609,Entregado
3233,1238,3159,revisión completa de sensores y luces y verificación completa.,En proceso,2026-03-20 00:00:00,2026-03-21 00:00:00,5649,Entregado
3234,3504,1781,revisión completa de revisión general y escaneo para mejorar rendimiento.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,4422,Cliente informado
3235,1217,2603,diagnóstico y reparación de cambio de aceite y filtro de aire por falla detectada.,Finalizado,2026-03-20 00:00:00,2026-03-22 00:00:00,504,Cliente informado
3236,4715,2721,instalación y calibración de escaneo y evaluación según solicitud del cliente.,Finalizado,2026-03-01 00:00:00,2026-03-01 00:00:00,3496,Cliente informado
3237,504,3267,inspección avanzada de encendido y sistema eléctrico según solicitud del cliente.,Finalizado,2026-03-04 00:00:00,2026-03-05 00:00:00,6393,Cliente informado
3238,1213,178,inspección avanzada de problema y chequeo para mejorar rendimiento.,Finalizado,2026-03-18 00:00:00,2026-03-18 00:00:00,956,Entregado
3239,3888,3717,instalación y calibración de niveles y filtro de aceite debido a desgaste.,Finalizado,2026-03-23 00:00:00,2026-03-24 00:00:00,6184,Entregado
3240,3195,248,revisión completa de sensores de estacionamiento y cambio color por falla detectada.,Entregado,2026-03-05 00:00:00,2026-03-09 00:00:00,5486,Cliente informado
3241,2497,130,revisión completa de problema y ruido incluyendo ajuste final.,Finalizado,2026-02-28 00:00:00,2026-03-01 00:00:00,4456,Cliente informado
3242,3770,1561,servicio integral para cableado y centralita con pruebas posteriores.,Finalizado,2026-03-11 00:00:00,2026-03-14 00:00:00,2745,Cliente informado
3243,4144,4130,diagnóstico y reparación de tuning y velocidad incluyendo ajuste final.,Finalizado,2026-03-24 00:00:00,2026-03-28 00:00:00,4692,Entregado
3244,4214,1695,diagnóstico y reparación de problema y inspección según solicitud del cliente.,Finalizado,2026-02-28 00:00:00,2026-03-02 00:00:00,5209,Cliente informado
3245,3863,2714,inspección avanzada de balanceo y niveles debido a desgaste.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,5753,Cliente informado
3246,2498,925,optimización del sistema escaneo y ruido por falla detectada.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,1757,Cliente informado
3247,664,2543,servicio integral para alineación y cambio de aceite incluyendo ajuste final.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,1086,Cliente informado
3248,1930,5186,mantenimiento preventivo en chequeo y revisión y verificación completa.,Finalizado,2026-03-16 00:00:00,2026-03-16 00:00:00,2667,Entregado
3249,2388,5026,instalación y calibración de actualización de software y frenos deportivos debido a desgaste.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,5084,Cliente informado
3250,1134,5242,inspección avanzada de frenos deportivos y escape deportivo incluyendo ajuste final.,Entregado,2026-03-01 00:00:00,2026-03-04 00:00:00,4205,Entregado
3251,3802,1909,instalación y calibración de test y problema por falla detectada.,Finalizado,2026-03-12 00:00:00,2026-03-12 00:00:00,5608,Entregado
3252,4573,132,inspección avanzada de frenos y culata y verificación completa.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,6113,Cliente informado
3253,4788,3133,ajuste técnico de test y inspección incluyendo ajuste final.,Finalizado,2026-03-18 00:00:00,2026-03-20 00:00:00,4516,Cliente informado
3254,2155,3188,servicio integral para chequeo y escaneo según solicitud del cliente.,Entregado,2026-03-09 00:00:00,2026-03-12 00:00:00,6317,Entregado
3255,4782,1361,corrección especializada de amortiguadores y suspensión según solicitud del cliente.,Finalizado,2026-03-05 00:00:00,2026-03-06 00:00:00,6169,Entregado
3256,3795,4808,ajuste técnico de sensores y fallo eléctrico debido a desgaste.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,4733,Cliente informado
3257,1323,2386,inspección avanzada de bujías y cambio de aceite por falla detectada.,Entregado,2026-03-10 00:00:00,2026-03-12 00:00:00,2161,Cliente informado
3258,4068,1264,revisión completa de suspensión deportiva y frenos deportivos incluyendo ajuste final.,En proceso,2026-03-26 00:00:00,2026-03-26 00:00:00,3418,Cliente informado
3259,4980,2673,mantenimiento preventivo en batería y cableado según solicitud del cliente.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,3404,Entregado
3260,3278,2437,optimización del sistema cableado y alternador y verificación completa.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,3031,Cliente informado
3261,1148,1056,instalación y calibración de kit aerodinámico y sensores de estacionamiento y verificación completa.,Finalizado,2026-03-25 00:00:00,2026-03-28 00:00:00,4969,Cliente informado
3262,1815,4856,mantenimiento preventivo en centralita y sistema eléctrico según solicitud del cliente.,Finalizado,2026-03-20 00:00:00,2026-03-22 00:00:00,4948,Entregado
3263,3185,2721,ajuste técnico de cambio de aceite y revisión incluyendo ajuste final.,Entregado,2026-03-22 00:00:00,2026-03-26 00:00:00,4456,Entregado
3264,2040,4818,corrección especializada de inspección y ruido y verificación completa.,Finalizado,2026-03-25 00:00:00,2026-03-26 00:00:00,745,Cliente informado
3265,3858,27,corrección especializada de dirección y radiador incluyendo ajuste final.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,2691,Cliente informado
3266,1028,905,corrección especializada de encendido y encendido para mejorar rendimiento.,Finalizado,2026-03-21 00:00:00,2026-03-23 00:00:00,2057,Entregado
3267,2516,3208,inspección avanzada de filtro de aceite y revisión debido a desgaste.,Finalizado,2026-03-20 00:00:00,2026-03-23 00:00:00,3432,Entregado
3268,1721,4490,ajuste técnico de pistones y chasis con pruebas posteriores.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,1762,Cliente informado
3269,2053,1051,diagnóstico y reparación de lubricacion y balanceo con pruebas posteriores.,En proceso,2026-03-17 00:00:00,2026-03-19 00:00:00,5758,Cliente informado
3270,3675,5149,instalación y calibración de amortiguadores y pistones según solicitud del cliente.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,4015,Cliente informado
3271,4988,4827,servicio integral para niveles y filtro de aire y verificación completa.,Finalizado,2026-03-15 00:00:00,2026-03-19 00:00:00,1482,Entregado
3272,1455,3126,diagnóstico y reparación de luces y centralita debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,5343,Entregado
3273,231,2594,instalación y calibración de embrague y frenos con pruebas posteriores.,Finalizado,2026-03-10 00:00:00,2026-03-12 00:00:00,3802,Cliente informado
3274,2409,3572,servicio integral para balanceo y filtro de aire incluyendo ajuste final.,Finalizado,2026-03-10 00:00:00,2026-03-13 00:00:00,6047,Cliente informado
3275,4450,715,optimización del sistema alineación y filtro de aceite debido a desgaste.,Finalizado,2026-03-02 00:00:00,2026-03-03 00:00:00,3695,Entregado
3276,3892,3405,instalación y calibración de centralita y cableado incluyendo ajuste final.,Finalizado,2026-03-16 00:00:00,2026-03-16 00:00:00,5339,Cliente informado
3277,3344,125,diagnóstico y reparación de biela y árbol de levas incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,1666,Entregado
3278,4344,2264,revisión completa de actualización de software y cámara y verificación completa.,Finalizado,2026-03-07 00:00:00,2026-03-11 00:00:00,984,Cliente informado
3279,4125,1400,mantenimiento preventivo en pantalla y potencia para mejorar rendimiento.,Finalizado,2026-03-25 00:00:00,2026-03-26 00:00:00,1886,Entregado
3280,1504,2716,instalación y calibración de diagnóstico y falla y verificación completa.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,4973,Entregado
3281,3635,4633,inspección avanzada de fallo eléctrico y alternador según solicitud del cliente.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,3821,Cliente informado
3282,2787,2595,revisión completa de cableado y batería incluyendo ajuste final.,Finalizado,2026-03-27 00:00:00,2026-03-17 00:00:00,1236,Entregado
3283,1400,656,mantenimiento preventivo en transmisión y cigüeñal incluyendo ajuste final.,En proceso,2026-03-08 00:00:00,2026-03-08 00:00:00,901,Cliente informado
3284,756,3657,diagnóstico y reparación de batería y encendido debido a desgaste.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,1988,Cliente informado
3285,4999,5160,corrección especializada de ruido y test debido a desgaste.,Finalizado,2026-03-13 00:00:00,2026-03-03 00:00:00,4896,Entregado
3286,4874,311,optimización del sistema biela y culata y verificación completa.,Finalizado,2026-03-11 00:00:00,2026-03-14 00:00:00,5853,Entregado
3287,4573,132,servicio integral para sistema eléctrico y sensores con pruebas posteriores.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,822,Cliente informado
3288,3989,2360,corrección especializada de revisión general y diagnóstico y verificación completa.,Finalizado,2026-03-12 00:00:00,2026-03-13 00:00:00,4173,Cliente informado
3289,4064,2203,revisión completa de revisión general y ruido y verificación completa.,Finalizado,2026-03-21 00:00:00,2026-03-23 00:00:00,6072,Cliente informado
3290,3969,2837,ajuste técnico de diagnóstico y chequeo con pruebas posteriores.,Finalizado,2026-03-02 00:00:00,2026-03-06 00:00:00,2836,Entregado
3291,3770,1561,servicio integral para ruido y inspección por falla detectada.,Finalizado,2026-03-11 00:00:00,2026-03-14 00:00:00,1231,Cliente informado
3292,801,4236,instalación y calibración de chequeo y escaneo por falla detectada.,Finalizado,2026-03-19 00:00:00,2026-03-20 00:00:00,6077,Entregado
3293,574,2405,revisión completa de motor y carrocería debido a desgaste.,Finalizado,2026-03-12 00:00:00,2026-03-13 00:00:00,1006,Cliente informado
3294,2521,3314,ajuste técnico de batería y alternador y verificación completa.,Finalizado,2026-03-06 00:00:00,2026-03-08 00:00:00,1479,Entregado
3295,249,4449,inspección avanzada de centralita y encendido por falla detectada.,Finalizado,2026-03-01 00:00:00,2026-02-19 00:00:00,1184,Entregado
3296,2338,3092,revisión completa de sensores y sensores por falla detectada.,Finalizado,2026-03-01 00:00:00,2026-03-05 00:00:00,4943,Cliente informado
3297,2016,4735,ajuste técnico de evaluación y ruido por falla detectada.,Finalizado,2026-03-04 00:00:00,2026-03-04 00:00:00,3218,Entregado
3298,2617,2520,revisión completa de pistones y cigüeñal y verificación completa.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,5006,Cliente informado
3299,2739,78,diagnóstico y reparación de test y escaneo debido a desgaste.,Finalizado,2026-03-19 00:00:00,2026-03-09 00:00:00,588,Entregado
3300,1862,3441,servicio integral para balanceo y filtro de aceite con pruebas posteriores.,Finalizado,2026-03-28 00:00:00,2026-03-30 00:00:00,2066,Cliente informado
3301,554,242,optimización del sistema pistones y árbol de levas incluyendo ajuste final.,Finalizado,2026-03-29 00:00:00,2026-04-02 00:00:00,4123,Entregado
3302,3174,3681,ajuste técnico de chequeo y chequeo para mejorar rendimiento.,Finalizado,2026-03-05 00:00:00,2026-03-06 00:00:00,3026,Entregado
3303,3434,220,ajuste técnico de sistema eléctrico y cableado por falla detectada.,Finalizado,2026-03-27 00:00:00,2026-03-31 00:00:00,4684,Entregado
3304,4623,3398,revisión completa de bujías y chequeo incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-04 00:00:00,5360,Cliente informado
3305,1930,5186,optimización del sistema cambio color y tuning con pruebas posteriores.,Finalizado,2026-03-16 00:00:00,2026-03-16 00:00:00,4669,Entregado
3306,1847,4268,inspección avanzada de pintar carroceria y estético y verificación completa.,Finalizado,2026-03-24 00:00:00,2026-03-26 00:00:00,3139,Entregado
